title,url,raw_price,location
Prodej bytu 2+kk 55 m²,https://reality.idnes.cz/detail/prodej/byt/velke-prilepy-prazska/67994b8193b6ea70180b1f8c/,7 280 000 Kč,"Pražská, Velké Přílepy, okres Praha-západ"
Prodej bytu 1+1 45 m²,https://reality.idnes.cz/detail/prodej/byt/olomouc-pionyrska/6970b4b67a083c147b089db5/,3 849 425 Kč,"Pionýrská, Olomouc - Nová Ulice"
Prodej bytu 3+kk 54 m²,https://reality.idnes.cz/detail/prodej/byt/zadar/6970b3a6bdb0e332fb0fb344/,5 550 960 Kč,"Zadar, Chorvatsko"
Prodej bytu 3+kk 85 m²,https://reality.idnes.cz/detail/prodej/byt/beroun-havlickova/691d60c32ca83d0e7f0cfeac/,7 490 000 Kč,"Havlíčkova, Beroun - Beroun-Město"
Prodej bytu 3+1 66 m²,https://reality.idnes.cz/detail/prodej/byt/otrokovice-jungmannova/6970adace3783954f90697bd/,Cena na vyžádání,"Jungmannova, Otrokovice, okres Zlín"
Prodej bytu 3+kk 80 m²,https://reality.idnes.cz/detail/prodej/byt/ugljan/6970ab63925a57c7cf046dab/,7 558 541 Kč,"Ugljan, Chorvatsko"
Prodej bytu 1+kk 30 m²,https://reality.idnes.cz/detail/prodej/byt/hrusovany-u-brna-zizkova/6970a6e46ca18508eb02d335/,3 690 000 Kč,"Žižkova, Hrušovany u Brna, okres Brno-venkov"
Prodej bytu 3+1 65 m²,https://reality.idnes.cz/detail/prodej/byt/ostrava-vyskovicka/6970a79150c7b82f3c048dc1/,3 990 000 Kč,"Výškovická, Ostrava - Zábřeh"
Prodej bytu 4+kk 84 m²,https://reality.idnes.cz/detail/prodej/byt/ostrovacice-zebetinska/6970a704a4f8efdba602d6fb/,5 700 000 Kč,"Žebětínská, Ostrovačice, okres Brno-venkov"
Prodej bytu 2+kk 48 m²,https://reality.idnes.cz/detail/prodej/byt/pribram-rynecek/6904d1105e8e9a2c5e019f46/,3 499 000 Kč,"Ryneček, Příbram - Příbram III"
Prodej bytu 3+kk 65 m²,https://reality.idnes.cz/detail/prodej/byt/svoboda-nad-upou-nadrazni/68ab3a5d39cce4955006bc4d/,5 796 000 Kč,"Nádražní, Svoboda nad Úpou, okres Trutnov"
Prodej bytu 2+kk 56 m²,https://reality.idnes.cz/detail/prodej/byt/svoboda-nad-upou-nadrazni/6909dc617105ac5d9101323d/,4 904 000 Kč,"Nádražní, Svoboda nad Úpou, okres Trutnov"
Prodej bytu 2+kk 55 m²,https://reality.idnes.cz/detail/prodej/byt/svoboda-nad-upou-nadrazni/6909dd774b5e6b556c0fdb8d/,4 818 000 Kč,"Nádražní, Svoboda nad Úpou, okres Trutnov"
Prodej bytu 3+kk 109 m²,https://reality.idnes.cz/detail/prodej/byt/praha-22-pychavkova/6970a3654fa485790006edef/,11 900 000 Kč,"Pýchavková, Praha 10 - Pitkovice"
Prodej bytu 1+1 38 m²,https://reality.idnes.cz/detail/prodej/byt/studenka-l-janacka/6970a2bffb89458d4205c4cc/,2 190 000 Kč,"L. Janáčka, Studénka - Butovice, okres Nový Jičín"
Prodej bytu 3+1 73 m²,https://reality.idnes.cz/detail/prodej/byt/olomouc-brnenska/6970a2205d888bcd0501c452/,4 843 088 Kč,"Brněnská, Olomouc - Nová Ulice"
Prodej bytu 3+1 70 m²,https://reality.idnes.cz/detail/prodej/byt/ostrava-gen-janouska/69709ddd5f5febfc200e622d/,3 490 000 Kč,"Gen. Janouška, Ostrava - Moravská Ostrava"
Prodej bytu 3+kk 73 m²,https://reality.idnes.cz/detail/prodej/byt/ceske-budejovice-kamarytova/69709aae50ab49123b0953fd/,7 200 000 Kč,"Kamarytova, České Budějovice - České Budějovice 5"
Prodej bytu 2+kk 65 m²,https://reality.idnes.cz/detail/prodej/byt/ostrava-jantarova/69709a5bd6ed7b5b3800a549/,6 500 000 Kč,"Jantarová, Ostrava - Moravská Ostrava"
Prodej bytu 2+kk 45 m²,https://reality.idnes.cz/detail/prodej/byt/jenisovice/696dea3c6f9fb2a8e1036f18/,3 190 000 Kč,"Jenišovice, okres Jablonec nad Nisou"
Prodej bytu 4+1 150 m²,https://reality.idnes.cz/detail/prodej/byt/jenisovice/696dec254a3b85d2c90b373b/,4 500 000 Kč,"Jenišovice, okres Jablonec nad Nisou"
Prodej bytu 3+kk 119 m²,https://reality.idnes.cz/detail/prodej/byt/blansko/6970953d1f4e04d7590a0576/,Cena na vyžádání,Blansko - Češkovice
Prodej bytu 2+1 63 m²,https://reality.idnes.cz/detail/prodej/byt/novy-bor-tr-t-g-masaryka/696f42ad8257136e2607382f/,2 850 000 Kč,"Tř. T. G. Masaryka, Nový Bor, okres Česká Lípa"
Prodej bytu 3+1 62 m²,https://reality.idnes.cz/detail/prodej/byt/olomouc-lazecka/69708dd359905a07630c7819/,4 591 913 Kč,"Lazecká, Olomouc - Lazce"
Prodej bytu 3+kk 84 m²,https://reality.idnes.cz/detail/prodej/byt/pomorie/696c75ea76d79e78ab046fac/,2 060 400 Kč,"Pomorie, Marina Holiday Club, Bulharsko"
Prodej bytu 2+kk 39 m²,https://reality.idnes.cz/detail/prodej/byt/sveti-vlas/69708a79b79f8aad2e021468/,1 696 800 Kč,"Sveti Vlas, Siana, Bulharsko"
Prodej bytu 3+1 60 m²,https://reality.idnes.cz/detail/prodej/byt/olomouc-nesporova/69708af77158f1afc10110fc/,5 420 250 Kč,"Nešporova, Olomouc - Povel"
Prodej bytu 2+kk 66 m²,https://reality.idnes.cz/detail/prodej/byt/praha-14-kardasovska/68cbeea9b45fab53200ea195/,9 881 368 Kč,"Kardašovská, Praha 9 - Hloubětín"
Prodej bytu 2+kk 60 m²,https://reality.idnes.cz/detail/prodej/byt/praha-14-kardasovska/6964e4a195635b8243037297/,8 791 751 Kč,"Kardašovská, Praha 9 - Hloubětín"
Prodej bytu 1+kk 45 m²,https://reality.idnes.cz/detail/prodej/byt/praha-7-jankovcova/6968f902040abd4b48009fe2/,7 200 000 Kč,"Jankovcova, Praha 7 - Holešovice"
Prodej bytu 3+1 60 m²,https://reality.idnes.cz/detail/prodej/byt/olomouc-nesporova/698493971663f7f988014d9d/,4 172 438 Kč,"Nešporova, Olomouc - Povel"
Prodej bytu 4+1 87 m²,https://reality.idnes.cz/detail/prodej/byt/olomouc-lazecka/69707fbad63142627b0e3aa2/,5 990 000 Kč,"Lazecká, Olomouc - Lazce"
Prodej bytu 3+1 60 m²,https://reality.idnes.cz/detail/prodej/byt/olomouc-nesporova/69707f981b8fb194c60a6324/,4 908 750 Kč,"Nešporova, Olomouc - Povel"
Prodej bytu 2+1 45 m²,https://reality.idnes.cz/detail/prodej/byt/nejdek-zavodu-miru/67ea61e736af64904102019a/,1 490 000 Kč,"Závodu míru, Nejdek, okres Karlovy Vary"
Prodej bytu 2+kk 49 m²,https://reality.idnes.cz/detail/prodej/byt/svitavy-ricni/6826e2b901187b6fe30ca4aa/,Cena na vyžádání,"Říční, Svitavy - Předměstí"
Prodej bytu 3+1 68 m²,https://reality.idnes.cz/detail/prodej/byt/maletin/6889f6051f35943fc407eefa/,2 999 999 Kč,"Maletín - Starý Maletín, okres Šumperk"
Prodej bytu 2+1 90 m²,https://reality.idnes.cz/detail/prodej/byt/praha-1-ve-smeckach/68d276b5da25b25cb60f473d/,16 999 999 Kč,"Ve Smečkách, Praha 1 - Nové Město"
Prodej bytu 2+kk 75 m²,https://reality.idnes.cz/detail/prodej/byt/ceske-budejovice-staromestska/697071eb58e5ac3f930c49d2/,6 700 000 Kč,"Staroměstská, České Budějovice"
Prodej bytu 2+kk 66 m²,https://reality.idnes.cz/detail/prodej/byt/nehvizdy-vysehorovicka/6916da1b6cdb3ac1b90bf0b7/,7 980 000 Kč,"Vyšehořovická, Nehvizdy, okres Praha-východ"
Prodej bytu 3+1 118 m²,https://reality.idnes.cz/detail/prodej/byt/cheb-evropska/689eefe7e6a34a8e250ba508/,4 290 000 Kč,"Evropská, Cheb"
Prodej bytu 2+1 51 m²,https://reality.idnes.cz/detail/prodej/byt/chomutov-zahradni/68b2ed73ae5de9e5c700962c/,2 099 000 Kč,"Zahradní, Chomutov"
Prodej bytu 3+1 73 m²,https://reality.idnes.cz/detail/prodej/byt/pacov-ferd-pakosty/68b16205304d24013508066d/,3 800 000 Kč,"Ferd. Pakosty, Pacov, okres Pelhřimov"
Prodej bytu 3+1 64 m²,https://reality.idnes.cz/detail/prodej/byt/nachod-prazska/69612f8c82f2071a5e066e2e/,3 490 000 Kč,"Pražská, Náchod - Staré Město nad Metují"
Prodej bytu 4+kk 119 m²,https://reality.idnes.cz/detail/prodej/byt/praha-4-hanusova/6961163b3ce21a3f2908968c/,Cena na vyžádání,"Hanusova, Praha 4 - Michle"
Prodej bytu 2+1 61 m²,https://reality.idnes.cz/detail/prodej/byt/rovna/697025229be4aa33b80be5cc/,225 000 Kč,"Rovná, okres Sokolov"
Prodej bytu 1+kk 50 m²,https://reality.idnes.cz/detail/prodej/byt/marbella/6970010b9f6801cc76061251/,9 889 920 Kč,"Marbella, Španělsko"
Prodej bytu 3+kk 77 m²,https://reality.idnes.cz/detail/prodej/byt/mlada-boleslav/6981e5ff4712ad091c0e92ec/,7 952 000 Kč,Mladá Boleslav - Michalovice
Prodej bytu 2+kk 45 m²,https://reality.idnes.cz/detail/prodej/byt/rozmital-pod-tremsinem-sidliste/696ff8a2cef1046ab00e0944/,3 190 000 Kč,"Sídliště, Rožmitál pod Třemšínem, okres Příbram"
Prodej bytu 2+1 50 m²,https://reality.idnes.cz/detail/prodej/byt/chomutov-kadanska/696ff7c8eb4aab945509a346/,2 490 000 Kč,"Kadaňská, Chomutov"
Prodej bytu 3+kk 103 m²,https://reality.idnes.cz/detail/prodej/byt/riviera-del-sol/696fe9da9dab495c690e850c/,6 666 000 Kč,"Riviera del Sol, Španělsko"
Prodej bytu 2+kk 79 m²,https://reality.idnes.cz/detail/prodej/byt/hurgada/693d8692cde782162d04d8e7/,2 159 784 Kč,"Hurgáda, Hurghada, Egypt"
Prodej bytu 2+1 65 m²,https://reality.idnes.cz/detail/prodej/byt/pobezovice-nadrazni/68a2df623820249886020d8a/,3 469 014 Kč,"Nádražní, Poběžovice, okres Domažlice"
Prodej bytu 3+1 66 m²,https://reality.idnes.cz/detail/prodej/byt/semcice/696fd1d019e0bd223f052212/,4 990 000 Kč,"Semčice, okres Mladá Boleslav"
Prodej bytu 6+kk 219 m²,https://reality.idnes.cz/detail/prodej/byt/mlada-boleslav-bozeny-nemcove/696fd0e634ee42cc560840eb/,23 296 000 Kč,"Boženy Němcové, Mladá Boleslav - Mladá Boleslav II"
Prodej bytu 3+kk 97 m²,https://reality.idnes.cz/detail/prodej/byt/valtice-p-bezruce/67d9515f341b54c9b406fd3e/,6 995 000 Kč,"P. Bezruče, Valtice, okres Břeclav"
Prodej bytu 3+kk 118 m²,https://reality.idnes.cz/detail/prodej/byt/valtice-p-bezruce/67d95378937d8bb52b0dd66b/,9 945 000 Kč,"P. Bezruče, Valtice, okres Břeclav"
Prodej bytu 3+kk 91 m²,https://reality.idnes.cz/detail/prodej/byt/valtice-p-bezruce/67d9548225930ccd4e0fa507/,7 950 000 Kč,"P. Bezruče, Valtice, okres Břeclav"
Prodej bytu 3+kk 92 m²,https://reality.idnes.cz/detail/prodej/byt/valtice-p-bezruce/680f5f9061ef61243700894c/,7 425 000 Kč,"P. Bezruče, Valtice, okres Břeclav"
Prodej bytu 2+kk 73 m²,https://reality.idnes.cz/detail/prodej/byt/mikulov/6916d0b574fc5230da0181d7/,6 835 000 Kč,"Mikulov, okres Břeclav"
Prodej bytu 3+kk 58 m²,https://reality.idnes.cz/detail/prodej/byt/kyjov/691c76c6f82d31ef0b03cc7b/,5 534 225 Kč,"Kyjov, okres Hodonín"
Prodej bytu 4+kk 115 m²,https://reality.idnes.cz/detail/prodej/byt/kyjov/691c7f0291ec8a14ee02b533/,11 350 440 Kč,"Kyjov, okres Hodonín"
Prodej bytu 3+kk 76 m²,https://reality.idnes.cz/detail/prodej/byt/valtice/694127819f5cfc42a5095ffe/,7 500 000 Kč,"Valtice, okres Břeclav"
Prodej bytu 3+1 84 m²,https://reality.idnes.cz/detail/prodej/byt/praha-8-novakovych/696fb757b4fda47fea0edaaa/,12 980 000 Kč,"Novákových, Praha 8 - Libeň"
Prodej bytu 3+1 72 m²,https://reality.idnes.cz/detail/prodej/byt/praha-11-babakova/696fb94fc96e2421470d500c/,9 041 040 Kč,"Babákova, Praha 4 - Chodov"
Prodej bytu 3+kk 61 m²,https://reality.idnes.cz/detail/prodej/byt/velke-prilepy-bozeny-nemcove/696f67eeff0261886f005f93/,8 999 999 Kč,"Boženy Němcové, Velké Přílepy, okres Praha-západ"
Prodej bytu 3+kk 100 m²,https://reality.idnes.cz/detail/prodej/byt/alfaz-del-pi/685f57b27f2c405c750cecae/,14 544 000 Kč,"Alfaz del Pi, Španělsko"
Prodej bytu 4+1 110 m²,https://reality.idnes.cz/detail/prodej/byt/laterina-pergine-valdarno/696fb313e6e44c1dd90fd22a/,4 298 000 Kč,"Laterina Pergine Valdarno, Province of Arezzo, Itálie"
Prodej bytu 2+kk 52 m²,https://reality.idnes.cz/detail/prodej/byt/mlade-buky/696fb2778779818bd80b0606/,6 390 000 Kč,"Mladé Buky, okres Trutnov"
Prodej bytu 3+1 62 m²,https://reality.idnes.cz/detail/prodej/byt/praha-2-tyrsova/696fae19b3b7e59df2018b66/,15 000 000 Kč,"Tyršova, Praha 2 - Nové Město"
Prodej bytu 3+1 67 m²,https://reality.idnes.cz/detail/prodej/byt/bukovany/696fa5d4f1c480203204f644/,1 280 000 Kč,"Bukovany, okres Sokolov"
Prodej bytu 4+1 85 m²,https://reality.idnes.cz/detail/prodej/byt/ostrava-namesti-antonie-bejdove/696fa51b1059c3bb1b06db96/,5 390 000 Kč,"náměstí Antonie Bejdové, Ostrava - Poruba"
Prodej bytu 2+kk 39 m²,https://reality.idnes.cz/detail/prodej/byt/lednice-sidl-osvobozeni/696fa3a9cc575a3fb603d3a5/,3 500 000 Kč,"Sídl. Osvobození, Lednice, okres Břeclav"
Prodej bytu 2+1 65 m²,https://reality.idnes.cz/detail/prodej/byt/usti-nad-labem-ladova/696f9c598be3479d6901e13b/,3 200 000 Kč,"Ladova, Ústí nad Labem - Severní Terasa"
Prodej bytu 2+kk 56 m²,https://reality.idnes.cz/detail/prodej/byt/praha-6-vitezne-namesti/696f9b7f56b27e83e1002706/,16 390 000 Kč,"Vítězné náměstí, Praha 6 - Bubeneč"
Prodej bytu 5+kk 133 m²,https://reality.idnes.cz/detail/prodej/byt/kamenice-ringhofferova/68c9554c14721b0ce508ed15/,12 500 000 Kč,"Ringhofferova, Kamenice - Struhařov, okres Praha-východ"
Prodej bytu 3+1 84 m²,https://reality.idnes.cz/detail/prodej/byt/uherske-hradiste/696f978e887cdf6f1407f954/,5 200 000 Kč,Uherské Hradiště
Prodej bytu 4+kk 95 m²,https://reality.idnes.cz/detail/prodej/byt/caslav-lipova/696f962e5f17b5a8cc0aeae2/,4 500 000 Kč,"Lípová, Čáslav - Čáslav-Nové Město, okres Kutná Hora"
Prodej bytu 4+kk 80 m²,https://reality.idnes.cz/detail/prodej/byt/caslav-lipova/696f95ef5122018d770e81e1/,4 390 000 Kč,"Lípová, Čáslav - Čáslav-Nové Město, okres Kutná Hora"
Prodej bytu 4+1 102 m²,https://reality.idnes.cz/detail/prodej/byt/prosenicka-lhota/696f94f3de805983790d3f09/,3 090 000 Kč,"Prosenická Lhota, okres Příbram"
Prodej bytu 4+1 103 m²,https://reality.idnes.cz/detail/prodej/byt/prosenicka-lhota/696f94b679459a3f5d0ac40d/,2 890 000 Kč,"Prosenická Lhota, okres Příbram"
Prodej bytu 1+kk 32 m²,https://reality.idnes.cz/detail/prodej/byt/praha-u-komina/696f9490c374656f200eabcd/,6 490 000 Kč,"U Komína, Praha 5 - Radlice"
Prodej bytu 2+kk 37 m²,https://reality.idnes.cz/detail/prodej/byt/most-jana-kubelika/696f91447cc23f3afd0f1499/,2 100 000 Kč,"Jana Kubelíka, Most"
Prodej bytu 2+kk 40 m²,https://reality.idnes.cz/detail/prodej/byt/praha-14-za-cernym-mostem/696f908aad1e5443d40f3534/,9 500 000 Kč,"Za černým mostem, Praha 9 - Hloubětín"
Prodej bytu 3+kk 69 m²,https://reality.idnes.cz/detail/prodej/byt/praha-nurmiho/6904aae0528e95339709869e/,15 490 000 Kč,"Nurmiho, Praha 10 - Hostivař"
Prodej bytu 2+kk 62 m²,https://reality.idnes.cz/detail/prodej/byt/praha-15-hornomecholupska/690dc6e5ae5df7de1c0f1434/,9 690 000 Kč,"Hornoměcholupská, Praha 10 - Horní Měcholupy"
Prodej bytu 3+kk 105 m²,https://reality.idnes.cz/detail/prodej/byt/praha-4-kresomyslova/696f84de85662bba5c061b76/,11 500 000 Kč,"Křesomyslova, Praha 4 - Nusle"
Prodej bytu 2+kk 42 m²,https://reality.idnes.cz/detail/prodej/byt/praha-5-krizova/696f855802cc5ace6a014756/,5 690 000 Kč,"Křížová, Praha 5 - Smíchov"
Prodej bytu 4+kk 71 m²,https://reality.idnes.cz/detail/prodej/byt/praha-8-trebenicka/696f85d16e2bfc4685050679/,9 499 000 Kč,"Třebenická, Praha 8 - Kobylisy"
Prodej bytu 1+1 49 m²,https://reality.idnes.cz/detail/prodej/byt/ostrava-28-rijna/696f85cd057e1b5d5c0c9b1c/,2 890 000 Kč,"28. října, Ostrava - Moravská Ostrava"
Prodej bytu 2+1 52 m²,https://reality.idnes.cz/detail/prodej/byt/radnice/696f7d8bc2530d23db09dff4/,2 800 000 Kč,"Radnice, okres Rokycany"
Prodej bytu 3+kk 96 m²,https://reality.idnes.cz/detail/prodej/byt/liberec-na-valech/696f7a0f81fa561632061719/,8 190 000 Kč,"Na Valech, Liberec - Liberec XIV-Ruprechtice"
Prodej bytu 4+kk 90 m²,https://reality.idnes.cz/detail/prodej/byt/hradec-kralove-jungmannova/695250c33faaf97aa207af56/,7 990 000 Kč,"Jungmannova, Hradec Králové - Pražské Předměstí"
Prodej bytu 3+kk 95 m²,https://reality.idnes.cz/detail/prodej/byt/brno-janosikova/6937faba83b4f75c2c0954c8/,9 490 000 Kč,"Jánošíkova, Brno - Chrlice"
Prodej bytu 2+kk 77 m²,https://reality.idnes.cz/detail/prodej/byt/praha-6-za-pohorelcem/696f704b66911a644a0f1335/,10 600 000 Kč,"Za Pohořelcem, Praha 6 - Střešovice"
Prodej bytu 1+kk 24 m²,https://reality.idnes.cz/detail/prodej/byt/praha-3-perunova/696f7031a5e2f59e140279b5/,5 502 200 Kč,"Perunova, Praha 3 - Vinohrady"
Prodej bytu 2+kk 55 m²,https://reality.idnes.cz/detail/prodej/byt/praha-3-perunova/696f702a546777a2e30e1404/,9 676 480 Kč,"Perunova, Praha 3 - Vinohrady"
Prodej bytu 2+kk 63 m²,https://reality.idnes.cz/detail/prodej/byt/jenisovice/696deaae9405d907b901350f/,2 500 000 Kč,"Jenišovice, okres Jablonec nad Nisou"
Prodej bytu 3+kk 87 m²,https://reality.idnes.cz/detail/prodej/byt/mikulov-komenskeho/696f6e11f22b308442044ccc/,7 490 000 Kč,"Komenského, Mikulov, okres Břeclav"
Prodej bytu 1+kk 30 m²,https://reality.idnes.cz/detail/prodej/byt/jenisovice/696de962d066693fcd07c80b/,2 190 000 Kč,"Jenišovice, okres Jablonec nad Nisou"
Prodej bytu 4+kk 135 m²,https://reality.idnes.cz/detail/prodej/byt/skvorec/69411cf7a85dedfd3109cbac/,11 450 400 Kč,"Škvorec, okres Praha-východ"
Prodej bytu 5+kk 234 m²,https://reality.idnes.cz/detail/prodej/byt/praha-7-komunardu/696f697d6e5b1117a00498f7/,68 609 923 Kč,"Komunardů, Praha 7 - Holešovice"
Prodej bytu 4+kk 163 m²,https://reality.idnes.cz/detail/prodej/byt/praha-7-komunardu/696f68e8e69b02664d08a560/,45 464 513 Kč,"Komunardů, Praha 7 - Holešovice"
Prodej bytu 5+kk 206 m²,https://reality.idnes.cz/detail/prodej/byt/praha-7-komunardu/696f68446fabf010300ca3a8/,64 806 424 Kč,"Komunardů, Praha 7 - Holešovice"
Prodej bytu 3+kk 100 m²,https://reality.idnes.cz/detail/prodej/byt/praha-7-komunardu/696f67f1f624b6e08603114b/,33 499 000 Kč,"Komunardů, Praha 7 - Holešovice"
Prodej bytu 3+kk 101 m²,https://reality.idnes.cz/detail/prodej/byt/praha-7-komunardu/696f67a8801d2a933204aa84/,29 521 855 Kč,"Komunardů, Praha 7 - Holešovice"
Prodej bytu 2+1 54 m²,https://reality.idnes.cz/detail/prodej/byt/brno-ulice-coupkovych/696f66fd0865771463039450/,7 654 321 Kč,"ulice Čoupkových, Brno - Komín"
Prodej bytu 3+1 61 m²,https://reality.idnes.cz/detail/prodej/byt/holesov-bezrucova/695ff69c1b3b3895500f71ab/,3 669 000 Kč,"Bezručova, Holešov, okres Kroměříž"
Prodej bytu 3+1 95 m²,https://reality.idnes.cz/detail/prodej/byt/praha-10-cernokostelecka/696f62c341f814489e056e57/,10 990 000 Kč,"Černokostelecká, Praha 10 - Strašnice"
Prodej bytu 4+kk 141 m²,https://reality.idnes.cz/detail/prodej/byt/karlovy-vary-zahradni/696f610beed431b5460d190e/,5 500 000 Kč,"Zahradní, Karlovy Vary"
Prodej bytu 2+kk 51 m²,https://reality.idnes.cz/detail/prodej/byt/kladno-ke-krizku/696f5c44d7b07440a307b4d9/,6 190 000 Kč,"Ke křížku, Kladno - Dubí"
Prodej bytu 3+1 85 m²,https://reality.idnes.cz/detail/prodej/byt/nivnice/695559a0bd77cd44010783f5/,4 490 000 Kč,"Nivnice, okres Uherské Hradiště"
Prodej bytu 1+kk 32 m²,https://reality.idnes.cz/detail/prodej/byt/praha-3-seifertova/696f5a25d7713ff0d00a3bb7/,6 699 000 Kč,"Seifertova, Praha 3 - Žižkov"
Prodej bytu 2+1 61 m²,https://reality.idnes.cz/detail/prodej/byt/plzen-ticha/696f5887295516a7480f4fac/,4 550 000 Kč,"Tichá, Plzeň - Skvrňany"
Prodej bytu 2+1 50 m²,https://reality.idnes.cz/detail/prodej/byt/zdar-nad-sazavou-okruzni/696f551c64effdd8c60f23be/,4 500 000 Kč,"Okružní, Žďár nad Sázavou - Žďár nad Sázavou 3"
Prodej bytu 4+1 104 m²,https://reality.idnes.cz/detail/prodej/byt/rudna-na-mlynarce/696f56fc13df6b682802aa4a/,11 490 000 Kč,"Na Mlynářce, Rudná, okres Praha-západ"
Prodej bytu 3+1 82 m²,https://reality.idnes.cz/detail/prodej/byt/mlada-boleslav-jiraskova/696f56e6c92055033f01db45/,6 500 000 Kč,"Jiráskova, Mladá Boleslav - Mladá Boleslav II"
Prodej bytu 3+1 64 m²,https://reality.idnes.cz/detail/prodej/byt/most-lidicka/696f56da956aa8af1b08592f/,2 599 900 Kč,"Lidická, Most"
Prodej bytu 3+1 133 m²,https://reality.idnes.cz/detail/prodej/byt/praha-10/696f563f72f3daa5e40e1ac7/,14 490 000 Kč,"Praha 10 - Záběhlice, okres Praha"
Prodej bytu 3+1 76 m²,https://reality.idnes.cz/detail/prodej/byt/brno-filipova/690e1770f9c882c54f011a4a/,7 990 000 Kč,"Filipova, Brno - Bystrc"
Prodej bytu 1+kk 37 m²,https://reality.idnes.cz/detail/prodej/byt/pec-pod-snezkou/6936b2e986576b252304d060/,4 971 000 Kč,"Pec pod Sněžkou, okres Trutnov"
Prodej bytu 3+1 60 m²,https://reality.idnes.cz/detail/prodej/byt/kromeriz-kollarova/696f51472a6036d6fe007366/,4 251 000 Kč,"Kollárova, Kroměříž"
Prodej bytu 1+kk 20 m²,https://reality.idnes.cz/detail/prodej/byt/cheb-do-zatisi/696f512bb2c0c9b64a07d905/,1 780 000 Kč,"Do Zátiší, Cheb"
Prodej bytu 3+1 64 m²,https://reality.idnes.cz/detail/prodej/byt/liberec-vnejsi/696f4f5393fa90329d08fed2/,5 950 000 Kč,"Vnější, Liberec - Liberec XXX-Vratislavice nad Nisou"
Prodej bytu 2+kk 48 m²,https://reality.idnes.cz/detail/prodej/byt/mlada-boleslav-17-listopadu/696f4e3821a1b4fdf90bf1a4/,4 800 000 Kč,"17. listopadu, Mladá Boleslav - Mladá Boleslav II"
Prodej bytu 3+kk 88 m²,https://reality.idnes.cz/detail/prodej/byt/praha-7-ovenecka/68d8f941a76a1c2a0f0547dc/,18 200 000 Kč,"Ovenecká, Praha 7 - Bubeneč, okres Praha"
Prodej bytu 2+1 53 m²,https://reality.idnes.cz/detail/prodej/byt/zdar-nad-sazavou-brodska/696f4c9c20cd6c6e08021640/,3 860 000 Kč,"Brodská, Žďár nad Sázavou - Žďár nad Sázavou 3"
Prodej bytu 3+1 93 m²,https://reality.idnes.cz/detail/prodej/byt/kolin-havelcova/696f4b5c92842d37480dd736/,5 890 000 Kč,"Havelcova, Kolín - Kolín III"
Prodej bytu 2+1 56 m²,https://reality.idnes.cz/detail/prodej/byt/teplice-americka/696f4a104564b0077502f0c5/,2 799 000 Kč,"Americká, Teplice"
Prodej bytu 2+1 55 m²,https://reality.idnes.cz/detail/prodej/byt/javornik-pionyrska/696f480436ac0d7f6c08b0b7/,1 200 000 Kč,"Pionýrská, Javorník, okres Jeseník"
Prodej bytu 3+kk 72 m²,https://reality.idnes.cz/detail/prodej/byt/slunecne-pobrezi/696f472ce642167cf00011e2/,2 302 800 Kč,"Slunečné Pobřeží, Pacific 3, Bulharsko"
Prodej bytu 3+kk 74 m²,https://reality.idnes.cz/detail/prodej/byt/praha-13-svitakova/69495591f1fb3568e60972df/,11 900 000 Kč,"Svitákova, Praha 5 - Stodůlky"
Prodej bytu 3+1 63 m²,https://reality.idnes.cz/detail/prodej/byt/jesenik-nad-odrou/696f3b57fc54256e9b0f5ea2/,2 750 000 Kč,"Jeseník nad Odrou, okres Nový Jičín"
Prodej bytu 4+kk 96 m²,https://reality.idnes.cz/detail/prodej/byt/klobuky-namesti-9-kvetna/69441432b9745a45c105ee22/,4 999 000 Kč,"Náměstí 9. května, Klobuky, okres Kladno"
Prodej bytu 4+kk 110 m²,https://reality.idnes.cz/detail/prodej/byt/sveti-vlas/696f3e83a87a1a502e03ad18/,5 454 000 Kč,"Sveti Vlas, GARDEN OF EDEN, Bulharsko"
Prodej bytu 2+kk 51 m²,https://reality.idnes.cz/detail/prodej/byt/praha-9-nepelova/696f3f2cd8dccd8552040bc5/,9 200 000 Kč,"Nepelova, Praha 9 - Hloubětín"
Prodej bytu 3+kk 61 m²,https://reality.idnes.cz/detail/prodej/byt/bilina-sidliste-za-chlumem/696e2f7662dd28d51d011e74/,2 047 000 Kč,"Sídliště Za Chlumem, Bílina - Teplické Předměstí, okres Teplice"
Prodej bytu 3+kk 100 m²,https://reality.idnes.cz/detail/prodej/byt/sveti-vlas/696f3c34a35bbf8cca0567fb/,6 060 000 Kč,"Sveti Vlas, GARDEN OF EDEN, Bulharsko"
Prodej bytu 2+kk 48 m²,https://reality.idnes.cz/detail/prodej/byt/praha-2-perucka/696f3b6c3fe9bd1f1b06d2fe/,7 950 000 Kč,"Perucká, Praha 2 - Vinohrady"
Prodej bytu 2+kk 55 m²,https://reality.idnes.cz/detail/prodej/byt/plzen-na-okraji/696f2ed793f358af49031bd7/,5 550 000 Kč,"Na Okraji, Plzeň - Skvrňany"
Prodej bytu 2+kk 49 m²,https://reality.idnes.cz/detail/prodej/byt/plzen-na-okraji/696f29d735e75d0f810f273c/,5 090 000 Kč,"Na Okraji, Plzeň - Skvrňany"
Prodej bytu 3+1 88 m²,https://reality.idnes.cz/detail/prodej/byt/ceska-kamenice-decinska/6807667cc3fa345eda0e9d44/,2 790 000 Kč,"Děčínská, Česká Kamenice - Dolní Kamenice, okres Děčín"
